# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-09-20
#
# GRDC-No.:              2240103
# River:                 KABUL RIVER
# Station:               TANG-I-GHARU
# Country:               AF
# Latitude (DD):       34.566667
# Longitude (DD):      69.4
# Catchment area (km²):      12850.0
# Altitude (m ASL):        1770.0
# Next downstream station:      2240102
# Remarks:               USGS-ID: 343400069240000
# Owner of original data: United States of America - US Geological Survey (USGS) via: https://waterservices.usgs.gov/nwis/ or dataRetrieval
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1959 - 1980
# No. of years:          22
# Last update:           2018-05-25
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 252
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1975-02-01;--:--;   -999.000;     18.421; 100
1975-03-01;--:--;   -999.000;     24.448; 100
1975-04-01;--:--;   -999.000;     43.637; 100
1975-05-01;--:--;   -999.000;     14.000; 100
1975-06-01;--:--;   -999.000;      1.710; 100
1975-07-01;--:--;   -999.000;      0.253; 100
1975-08-01;--:--;   -999.000;      0.601; 100
1975-09-01;--:--;   -999.000;      0.149; 100
1975-10-01;--:--;   -999.000;      0.120; 100
1975-11-01;--:--;   -999.000;      5.228; 100
1975-12-01;--:--;   -999.000;     13.532; 100
1976-01-01;--:--;   -999.000;     16.626; 100
1976-02-01;--:--;   -999.000;     18.083; 100
1976-03-01;--:--;   -999.000;     24.755; 100
1976-04-01;--:--;   -999.000;     67.073; 100
1976-05-01;--:--;   -999.000;     35.468; 100
1976-06-01;--:--;   -999.000;      3.164; 100
1976-07-01;--:--;   -999.000;      1.731; 100
1976-08-01;--:--;   -999.000;      0.237; 100
1976-09-01;--:--;   -999.000;      0.197; 100
1976-10-01;--:--;   -999.000;      0.635; 100
1976-11-01;--:--;   -999.000;      9.834; 100
1976-12-01;--:--;   -999.000;     16.816; 100
1977-01-01;--:--;   -999.000;     21.777; 100
1977-02-01;--:--;   -999.000;     22.779; 100
1977-03-01;--:--;   -999.000;     18.294; 100
1977-04-01;--:--;   -999.000;     20.631; 100
1977-05-01;--:--;   -999.000;      1.256; 100
1977-06-01;--:--;   -999.000;      0.222; 100
1977-07-01;--:--;   -999.000;      0.142; 100
1977-08-01;--:--;   -999.000;      0.149; 100
1977-09-01;--:--;   -999.000;      0.130; 100
1977-10-01;--:--;   -999.000;      0.182; 100
1977-11-01;--:--;   -999.000;      4.232; 100
1977-12-01;--:--;   -999.000;     10.935; 100
1978-01-01;--:--;   -999.000;     13.742; 100
1978-02-01;--:--;   -999.000;     16.046; 100
1978-03-01;--:--;   -999.000;     18.487; 100
1978-04-01;--:--;   -999.000;     16.546; 100
1978-05-01;--:--;   -999.000;      2.017; 100
1978-06-01;--:--;   -999.000;      0.239; 100
1978-07-01;--:--;   -999.000;      8.715; 100
1978-08-01;--:--;   -999.000;      5.642; 100
1978-09-01;--:--;   -999.000;      0.571; 100
1978-10-01;--:--;   -999.000;      0.232; 100
1978-11-01;--:--;   -999.000;      4.273; 100
1978-12-01;--:--;   -999.000;     10.195; 100
1979-01-01;--:--;   -999.000;     13.245; 100
1979-02-01;--:--;   -999.000;     13.543; 100
1979-03-01;--:--;   -999.000;     14.388; 100
1979-04-01;--:--;   -999.000;     34.553; 100
1979-05-01;--:--;   -999.000;     12.864; 100
1979-06-01;--:--;   -999.000;      0.289; 100
1979-07-01;--:--;   -999.000;      0.086; 100
1979-08-01;--:--;   -999.000;      3.119; 100
1979-09-01;--:--;   -999.000;      0.212; 100
1979-10-01;--:--;   -999.000;      0.221; 100
1979-11-01;--:--;   -999.000;      4.194; 100
1979-12-01;--:--;   -999.000;     11.739; 100
1980-01-01;--:--;   -999.000;     15.235; 100
1980-02-01;--:--;   -999.000;     18.048; 100
1980-03-01;--:--;   -999.000;     27.687; 100
1980-04-01;--:--;   -999.000;     82.827; 100
1980-05-01;--:--;   -999.000;     26.722; 100
1980-06-01;--:--;   -999.000;      1.456; 100
1980-07-01;--:--;   -999.000;      0.420; 100
1980-08-01;--:--;   -999.000;      0.101; 100
1980-09-01;--:--;   -999.000;      0.151; 100
