# Title:                 GRDC STATION DATA FILE
#                        --------------
# Format:                DOS-ASCII
# Field delimiter:       ;
# missing values are indicated by -999.000
#
# file generation date:  2026-09-20
#
# GRDC-No.:              2335950
# River:                 INDUS RIVER
# Station:               KOTRI
# Country:               PK
# Latitude (DD):       25.37
# Longitude (DD):      68.37
# Catchment area (km²):      832418.0
# Altitude (m ASL):        13.0
# Next downstream station:      -
# Remarks:               
# Owner of original data: Initial dataset collected in the framework of the First GARP Global Experiment (FGGE)
#************************************************************
#
# Data Set Content:      MEAN MONTHLY DISCHARGE (MQ)
#                        --------------------
# Unit of measure:                  m³/s
# Time series:           1936 - 1979
# No. of years:          44
# Last update:           2018-05-29
#
# Table Header:
#     YYYY-MM-DD - Date (DD=00)
#     hh:mm      - Time
#     Original   - original (provided) data
#     Calculated - GRDC calculated from daily data
#     Flag       - percentage of valid values used for calculation from daily data
#************************************************************
#
# Data lines: 519
# DATA
YYYY-MM-DD;hh:mm; Original; Calculated; Flag
1949-03-01;--:--;    637.000;   -999.000;   0
1949-04-01;--:--;   1770.000;   -999.000;   0
1949-05-01;--:--;   4860.000;   -999.000;   0
1949-06-01;--:--;   3830.000;   -999.000;   0
1949-07-01;--:--;   8030.000;   -999.000;   0
1949-08-01;--:--;  13900.000;   -999.000;   0
1949-09-01;--:--;   4210.000;   -999.000;   0
1949-10-01;--:--;   1780.000;   -999.000;   0
1949-11-01;--:--;    605.000;   -999.000;   0
1949-12-01;--:--;    363.000;   -999.000;   0
1950-01-01;--:--;    549.000;   -999.000;   0
1950-02-01;--:--;    724.000;   -999.000;   0
1950-03-01;--:--;    351.000;   -999.000;   0
1950-04-01;--:--;   1440.000;   -999.000;   0
1950-05-01;--:--;   3340.000;   -999.000;   0
1950-06-01;--:--;   6280.000;   -999.000;   0
1950-07-01;--:--;  11500.000;   -999.000;   0
1950-08-01;--:--;  17000.000;   -999.000;   0
1950-09-01;--:--;   9800.000;   -999.000;   0
1950-10-01;--:--;   5050.000;   -999.000;   0
1950-11-01;--:--;    944.000;   -999.000;   0
1950-12-01;--:--;    564.000;   -999.000;   0
1951-01-01;--:--;    688.000;   -999.000;   0
1951-02-01;--:--;    165.000;   -999.000;   0
1951-03-01;--:--;    183.000;   -999.000;   0
1951-04-01;--:--;    917.000;   -999.000;   0
1951-05-01;--:--;   1080.000;   -999.000;   0
1951-06-01;--:--;   4280.000;   -999.000;   0
1951-07-01;--:--;   4940.000;   -999.000;   0
1951-08-01;--:--;   7730.000;   -999.000;   0
1951-09-01;--:--;   3500.000;   -999.000;   0
1951-10-01;--:--;   1000.000;   -999.000;   0
1951-11-01;--:--;    419.000;   -999.000;   0
1951-12-01;--:--;    278.000;   -999.000;   0
1952-01-01;--:--;    503.000;   -999.000;   0
1952-02-01;--:--;    104.000;   -999.000;   0
1952-03-01;--:--;     67.100;   -999.000;   0
